Sr. No,Image name,Detected Categories,Cleaned Image Path
2010,45930.png,"['person', 'person']",/content/cleaned_images_with_text_removal/45930.png
2011,54261.png,[],/content/cleaned_images_with_text_removal/54261.png
2012,54210.png,['person'],/content/cleaned_images_with_text_removal/54210.png
2013,35704.png,[],/content/cleaned_images_with_text_removal/35704.png
2014,94267.png,[],/content/cleaned_images_with_text_removal/94267.png
2015,57943.png,[],/content/cleaned_images_with_text_removal/57943.png
2016,13647.png,[],/content/cleaned_images_with_text_removal/13647.png
2017,95672.png,['person'],/content/cleaned_images_with_text_removal/95672.png
2018,24650.png,"['person', 'person', 'laptop']",/content/cleaned_images_with_text_removal/24650.png
2019,23968.png,['person'],/content/cleaned_images_with_text_removal/23968.png
2020,32915.png,['dog'],/content/cleaned_images_with_text_removal/32915.png
2021,60574.png,"['person', 'person']",/content/cleaned_images_with_text_removal/60574.png
2022,75104.png,['person'],/content/cleaned_images_with_text_removal/75104.png
2023,63078.png,['person'],/content/cleaned_images_with_text_removal/63078.png
2024,76549.png,['cow'],/content/cleaned_images_with_text_removal/76549.png
2025,14097.png,"['person', 'person']",/content/cleaned_images_with_text_removal/14097.png
2026,19234.png,['person'],/content/cleaned_images_with_text_removal/19234.png
2027,26198.png,[],/content/cleaned_images_with_text_removal/26198.png
2028,93071.png,[],/content/cleaned_images_with_text_removal/93071.png
2029,95438.png,[],/content/cleaned_images_with_text_removal/95438.png
2030,10469.png,[],/content/cleaned_images_with_text_removal/10469.png
2031,56187.png,[],/content/cleaned_images_with_text_removal/56187.png
2032,61570.png,['person'],/content/cleaned_images_with_text_removal/61570.png
2033,05471.png,"['person', 'person']",/content/cleaned_images_with_text_removal/05471.png
2034,06519.png,[],/content/cleaned_images_with_text_removal/06519.png
2035,62859.png,[],/content/cleaned_images_with_text_removal/62859.png
2036,26571.png,[],/content/cleaned_images_with_text_removal/26571.png
2037,53268.png,[],/content/cleaned_images_with_text_removal/53268.png
2038,34780.png,['person'],/content/cleaned_images_with_text_removal/34780.png
2039,31468.png,[],/content/cleaned_images_with_text_removal/31468.png
2040,41562.png,['person'],/content/cleaned_images_with_text_removal/41562.png
2041,32714.png,[],/content/cleaned_images_with_text_removal/32714.png
2042,52874.png,['person'],/content/cleaned_images_with_text_removal/52874.png
2043,83175.png,['person'],/content/cleaned_images_with_text_removal/83175.png
2044,48756.png,"['person', 'person']",/content/cleaned_images_with_text_removal/48756.png
2045,26049.png,[],/content/cleaned_images_with_text_removal/26049.png
2046,98412.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/98412.png
2047,03485.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/03485.png
2048,34506.png,['person'],/content/cleaned_images_with_text_removal/34506.png
2049,10348.png,"['person', 'person']",/content/cleaned_images_with_text_removal/10348.png
2050,98514.png,[],/content/cleaned_images_with_text_removal/98514.png
2051,79124.png,['person'],/content/cleaned_images_with_text_removal/79124.png
2052,69804.png,[],/content/cleaned_images_with_text_removal/69804.png
2053,01893.png,"['person', 'surfboard', 'dog']",/content/cleaned_images_with_text_removal/01893.png
2054,02561.png,[],/content/cleaned_images_with_text_removal/02561.png
2055,95031.png,[],/content/cleaned_images_with_text_removal/95031.png
2056,70864.png,"['person', 'person']",/content/cleaned_images_with_text_removal/70864.png
2057,38061.png,['tie'],/content/cleaned_images_with_text_removal/38061.png
2058,89160.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/89160.png
2059,91840.png,[],/content/cleaned_images_with_text_removal/91840.png
2060,80534.png,"['person', 'tie']",/content/cleaned_images_with_text_removal/80534.png
2061,80654.png,"['person', 'person']",/content/cleaned_images_with_text_removal/80654.png
2062,92075.png,[],/content/cleaned_images_with_text_removal/92075.png
2063,34518.png,"['person', 'sheep', 'sheep', 'sheep', 'sheep', 'person']",/content/cleaned_images_with_text_removal/34518.png
2064,90657.png,['person'],/content/cleaned_images_with_text_removal/90657.png
2065,54726.png,[],/content/cleaned_images_with_text_removal/54726.png
2066,65078.png,['person'],/content/cleaned_images_with_text_removal/65078.png
2067,16857.png,[],/content/cleaned_images_with_text_removal/16857.png
2068,76491.png,['person'],/content/cleaned_images_with_text_removal/76491.png
2069,84657.png,['person'],/content/cleaned_images_with_text_removal/84657.png
2070,29735.png,"['cell phone', 'person']",/content/cleaned_images_with_text_removal/29735.png
2071,15208.png,['person'],/content/cleaned_images_with_text_removal/15208.png
2072,96804.png,[],/content/cleaned_images_with_text_removal/96804.png
2073,80276.png,"['person', 'person']",/content/cleaned_images_with_text_removal/80276.png
2074,24365.png,[],/content/cleaned_images_with_text_removal/24365.png
2075,20316.png,[],/content/cleaned_images_with_text_removal/20316.png
2076,37264.png,"['person', 'person']",/content/cleaned_images_with_text_removal/37264.png
2077,85129.png,"['person', 'person']",/content/cleaned_images_with_text_removal/85129.png
2078,81792.png,['person'],/content/cleaned_images_with_text_removal/81792.png
2079,92718.png,[],/content/cleaned_images_with_text_removal/92718.png
2080,02934.png,['cell phone'],/content/cleaned_images_with_text_removal/02934.png
2081,19824.png,['surfboard'],/content/cleaned_images_with_text_removal/19824.png
2082,93462.png,['person'],/content/cleaned_images_with_text_removal/93462.png
2083,08726.png,['person'],/content/cleaned_images_with_text_removal/08726.png
2084,63509.png,[],/content/cleaned_images_with_text_removal/63509.png
2085,32586.png,"['person', 'person']",/content/cleaned_images_with_text_removal/32586.png
2086,20851.png,['cake'],/content/cleaned_images_with_text_removal/20851.png
2087,26750.png,"['person', 'bicycle', 'car']",/content/cleaned_images_with_text_removal/26750.png
2088,17082.png,['person'],/content/cleaned_images_with_text_removal/17082.png
2089,46792.png,[],/content/cleaned_images_with_text_removal/46792.png
2090,53420.png,[],/content/cleaned_images_with_text_removal/53420.png
2091,93125.png,"['bottle', 'bottle', 'bottle', 'person']",/content/cleaned_images_with_text_removal/93125.png
2092,31925.png,['person'],/content/cleaned_images_with_text_removal/31925.png
2093,14856.png,['person'],/content/cleaned_images_with_text_removal/14856.png
2094,52739.png,"['person', 'person']",/content/cleaned_images_with_text_removal/52739.png
2095,57193.png,['person'],/content/cleaned_images_with_text_removal/57193.png
2096,12570.png,['person'],/content/cleaned_images_with_text_removal/12570.png
2097,56418.png,"['tie', 'tie', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/56418.png
2098,48320.png,"['person', 'person']",/content/cleaned_images_with_text_removal/48320.png
2099,24907.png,[],/content/cleaned_images_with_text_removal/24907.png
2100,82193.png,[],/content/cleaned_images_with_text_removal/82193.png
2101,06579.png,"['bowl', 'person', 'person', 'bowl']",/content/cleaned_images_with_text_removal/06579.png
2102,85092.png,['person'],/content/cleaned_images_with_text_removal/85092.png
2103,51978.png,[],/content/cleaned_images_with_text_removal/51978.png
2104,97512.png,['person'],/content/cleaned_images_with_text_removal/97512.png
2105,34652.png,['person'],/content/cleaned_images_with_text_removal/34652.png
2106,48370.png,"['person', 'cow', 'cow', 'cow']",/content/cleaned_images_with_text_removal/48370.png
2107,97816.png,[],/content/cleaned_images_with_text_removal/97816.png
2108,10574.png,[],/content/cleaned_images_with_text_removal/10574.png
2109,61893.png,[],/content/cleaned_images_with_text_removal/61893.png
2110,89726.png,[],/content/cleaned_images_with_text_removal/89726.png
2111,79823.png,['person'],/content/cleaned_images_with_text_removal/79823.png
2112,78243.png,[],/content/cleaned_images_with_text_removal/78243.png
2113,54820.png,['person'],/content/cleaned_images_with_text_removal/54820.png
2114,60314.png,['person'],/content/cleaned_images_with_text_removal/60314.png
2115,36401.png,[],/content/cleaned_images_with_text_removal/36401.png
2116,82675.png,['person'],/content/cleaned_images_with_text_removal/82675.png
2117,01492.png,['person'],/content/cleaned_images_with_text_removal/01492.png
2118,61938.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/61938.png
2119,86725.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/86725.png
2120,48703.png,"['person', 'person']",/content/cleaned_images_with_text_removal/48703.png
2121,02965.png,[],/content/cleaned_images_with_text_removal/02965.png
2122,52768.png,[],/content/cleaned_images_with_text_removal/52768.png
2123,18432.png,[],/content/cleaned_images_with_text_removal/18432.png
2124,45069.png,['person'],/content/cleaned_images_with_text_removal/45069.png
2125,59738.png,['tie'],/content/cleaned_images_with_text_removal/59738.png
2126,83976.png,[],/content/cleaned_images_with_text_removal/83976.png
2127,57209.png,['person'],/content/cleaned_images_with_text_removal/57209.png
2128,53649.png,[],/content/cleaned_images_with_text_removal/53649.png
2129,40231.png,[],/content/cleaned_images_with_text_removal/40231.png
2130,20815.png,"['tie', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/20815.png
2131,80425.png,"['person', 'person', 'person', 'chair', 'cup', 'person']",/content/cleaned_images_with_text_removal/80425.png
2132,57418.png,[],/content/cleaned_images_with_text_removal/57418.png
2133,80179.png,['spoon'],/content/cleaned_images_with_text_removal/80179.png
2134,24309.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/24309.png
2135,80613.png,[],/content/cleaned_images_with_text_removal/80613.png
2136,34568.png,[],/content/cleaned_images_with_text_removal/34568.png
2137,70254.png,[],/content/cleaned_images_with_text_removal/70254.png
2138,52130.png,['person'],/content/cleaned_images_with_text_removal/52130.png
2139,82603.png,['person'],/content/cleaned_images_with_text_removal/82603.png
2140,98274.png,"['donut', 'carrot']",/content/cleaned_images_with_text_removal/98274.png
2141,19408.png,"['person', 'person']",/content/cleaned_images_with_text_removal/19408.png
2142,90468.png,[],/content/cleaned_images_with_text_removal/90468.png
2143,54709.png,['person'],/content/cleaned_images_with_text_removal/54709.png
2144,31907.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/31907.png
2145,38706.png,[],/content/cleaned_images_with_text_removal/38706.png
2146,54082.png,"['person', 'person']",/content/cleaned_images_with_text_removal/54082.png
2147,62758.png,[],/content/cleaned_images_with_text_removal/62758.png
2148,78062.png,['person'],/content/cleaned_images_with_text_removal/78062.png
2149,04782.png,[],/content/cleaned_images_with_text_removal/04782.png
2150,21867.png,['person'],/content/cleaned_images_with_text_removal/21867.png
2151,82503.png,"['person', 'person']",/content/cleaned_images_with_text_removal/82503.png
2152,97108.png,['person'],/content/cleaned_images_with_text_removal/97108.png
2153,29173.png,['car'],/content/cleaned_images_with_text_removal/29173.png
2154,78902.png,['truck'],/content/cleaned_images_with_text_removal/78902.png
2155,07213.png,['person'],/content/cleaned_images_with_text_removal/07213.png
2156,79825.png,"['cell phone', 'person', 'cell phone', 'book', 'person']",/content/cleaned_images_with_text_removal/79825.png
2157,16704.png,['person'],/content/cleaned_images_with_text_removal/16704.png
2158,85026.png,['person'],/content/cleaned_images_with_text_removal/85026.png
2159,01854.png,"['person', 'person', 'horse', 'person']",/content/cleaned_images_with_text_removal/01854.png
2160,98613.png,['person'],/content/cleaned_images_with_text_removal/98613.png
2161,50368.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/50368.png
2162,01348.png,"['person', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'person', 'person', 'sheep']",/content/cleaned_images_with_text_removal/01348.png
2163,02514.png,['microwave'],/content/cleaned_images_with_text_removal/02514.png
2164,37021.png,[],/content/cleaned_images_with_text_removal/37021.png
2165,54629.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/54629.png
2166,74912.png,[],/content/cleaned_images_with_text_removal/74912.png
2167,26945.png,['pizza'],/content/cleaned_images_with_text_removal/26945.png
2168,65147.png,['person'],/content/cleaned_images_with_text_removal/65147.png
2169,16085.png,[],/content/cleaned_images_with_text_removal/16085.png
2170,42836.png,['cat'],/content/cleaned_images_with_text_removal/42836.png
2171,79681.png,['person'],/content/cleaned_images_with_text_removal/79681.png
2172,97542.png,"['person', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'person', 'person', 'sheep']",/content/cleaned_images_with_text_removal/97542.png
2173,40761.png,['person'],/content/cleaned_images_with_text_removal/40761.png
2174,86904.png,[],/content/cleaned_images_with_text_removal/86904.png
2175,50286.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/50286.png
2176,80279.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/80279.png
2177,82165.png,"['cup', 'laptop', 'person']",/content/cleaned_images_with_text_removal/82165.png
2178,74218.png,['person'],/content/cleaned_images_with_text_removal/74218.png
